city,date,avg_temp,max_temp,min_temp,total_precip,avg_wind
Moscow,2025-12-15,-7.445833333333333,-5.7,-11.1,0.1,4.3625
Moscow,2025-12-16,-1.2083333333333333,1.7,-6.4,1.5,10.950000000000001
Moscow,2025-12-17,1.0041666666666667,1.8,0.0,0.0,9.35
Moscow,2025-12-18,0.4875,1.4,-0.2,0.0,12.166666666666666
Moscow,2025-12-19,-0.35833333333333334,1.0,-1.3,0.2,9.479166666666666
Moscow,2025-12-20,-0.5708333333333333,-0.1,-0.9,0.0,11.616666666666667
Moscow,2025-12-21,0.25833333333333336,0.7,-0.5,1.1,10.179166666666667
Moscow,2025-12-22,-1.3791666666666667,1.2,-7.0,1.1,14.345833333333333
Moscow,2025-12-23,-12.795833333333334,-8.6,-15.9,0.0,13.870833333333332
Moscow,2025-12-24,-10.795833333333334,-3.8,-17.1,1.0,11.941666666666668
Moscow,2025-12-25,-2.0500000000000003,0.5,-4.1,6.3,15.008333333333333
Moscow,2025-12-26,0.5791666666666667,1.0,-0.1,6.5,19.1875
Moscow,2025-12-27,-1.5708333333333335,-0.3,-3.3,1.0,11.762500000000001
Moscow,2025-12-28,-2.9333333333333336,-2.1,-3.6,2.4,9.4
Moscow,2025-12-29,-4.495833333333334,-3.6,-5.6,2.5,5.866666666666667
Moscow,2025-12-30,-4.979166666666667,-4.2,-5.8,4.8,9.416666666666666
Moscow,2025-12-31,-7.270833333333333,-5.5,-8.8,2.2,9.429166666666667
Kaliningrad,2025-01-01,4.795833333333333,6.6,2.3,5.9,31.895833333333332
Kaliningrad,2025-01-02,2.9166666666666665,6.7,-0.3,3.1,23.316666666666666
Kaliningrad,2025-01-03,-0.03333333333333335,1.2,-1.5,3.0,22.316666666666666
Kaliningrad,2025-01-04,-1.4458333333333335,0.8,-3.8,2.2,19.041666666666668
Kaliningrad,2025-01-05,-1.7708333333333333,0.3,-3.6,0.9,17.3625
Kaliningrad,2025-01-06,0.07083333333333335,4.5,-3.4,5.2,17.125
Kaliningrad,2025-01-07,4.041666666666667,5.3,1.2,0.2,16.491666666666667
Kaliningrad,2025-01-08,1.075,2.0,-0.1,0.30000000000000004,19.470833333333335
Kaliningrad,2025-01-09,0.46249999999999997,2.6,-1.0,5.0,12.091666666666667
Kaliningrad,2025-01-10,2.125,4.3,1.0,13.700000000000001,24.55
Kaliningrad,2025-01-11,-0.0666666666666667,1.0,-2.1,11.6,20.058333333333334
Kaliningrad,2025-01-12,0.0375,1.3,-2.4,1.9,18.716666666666665
Kaliningrad,2025-01-13,-1.4166666666666667,1.9,-5.9,0.0,13.829166666666666
Kaliningrad,2025-01-14,1.1041666666666667,3.0,-0.5,4.5,22.916666666666668
Kaliningrad,2025-01-15,2.8666666666666667,5.0,0.8,0.0,8.4375
Kaliningrad,2025-01-16,2.6625,4.0,0.5,0.0,20.0625
Kaliningrad,2025-01-17,3.9916666666666667,5.4,3.0,0.0,21.329166666666666
Kaliningrad,2025-01-18,4.591666666666667,5.9,3.6,0.0,14.9625
Kaliningrad,2025-01-19,3.1041666666666665,4.5,2.0,0.0,12.604166666666666
Kaliningrad,2025-01-20,0.3541666666666667,1.9,-0.6,0.0,9.6875
Kaliningrad,2025-01-21,0.47500000000000003,2.3,-0.5,0.0,8.529166666666667
Kaliningrad,2025-01-22,0.09999999999999999,1.0,-1.2,0.0,6.945833333333333
Kaliningrad,2025-01-23,0.4375,2.2,-1.8,2.2,16.091666666666665
Kaliningrad,2025-01-24,3.1666666666666665,5.3,2.0,0.0,15.541666666666666
Kaliningrad,2025-01-25,6.3625,9.5,3.4,2.8,16.929166666666667
Kaliningrad,2025-01-26,4.891666666666667,7.2,3.6,6.0,9.595833333333333
Kaliningrad,2025-01-27,6.3875,8.6,3.1,0.0,15.233333333333334
Kaliningrad,2025-01-28,7.4875,10.3,5.3,0.8,12.141666666666666
Kaliningrad,2025-01-29,7.395833333333333,8.6,6.5,0.30000000000000004,16.695833333333333
Kaliningrad,2025-01-30,6.691666666666666,8.5,5.6,0.0,16.679166666666667
Kaliningrad,2025-01-31,4.2,5.7,2.6,16.4,12.758333333333333
Kaliningrad,2025-02-01,2.7875,3.6,1.5,0.5,14.479166666666666
Kaliningrad,2025-02-02,1.425,2.4,0.8,0.1,10.379166666666666
Kaliningrad,2025-02-03,1.2583333333333333,2.1,-0.3,0.1,11.608333333333334
Kaliningrad,2025-02-04,2.2624999999999997,3.9,0.7,0.8,8.0625
Kaliningrad,2025-02-05,1.55,3.7,-1.4,0.1,8.995833333333334
Kaliningrad,2025-02-06,3.6041666666666665,6.9,1.5,0.0,10.5875
Kaliningrad,2025-02-07,1.0999999999999999,3.0,-2.6,0.0,16.404166666666665
Kaliningrad,2025-02-08,-1.7625,0.9,-3.3,0.0,17.925
Kaliningrad,2025-02-09,-3.0375,0.7,-5.1,0.0,11.545833333333334
Kaliningrad,2025-02-10,-5.329166666666667,-2.4,-7.2,0.0,10.641666666666667
Kaliningrad,2025-02-11,-5.070833333333334,-2.5,-6.2,0.0,13.270833333333334
Kaliningrad,2025-02-12,-4.7,-0.3,-7.9,0.0,11.7875
Kaliningrad,2025-02-13,-3.391666666666667,1.3,-7.3,0.0,9.262500000000001
Kaliningrad,2025-02-14,-2.779166666666667,0.4,-5.3,0.0,11.1
Kaliningrad,2025-02-15,-3.1916666666666664,-0.7,-5.9,5.0,9.016666666666667
Kaliningrad,2025-02-16,-4.983333333333333,-2.3,-7.4,1.6,8.875
Kaliningrad,2025-02-17,-1.7291666666666667,-0.3,-3.9,4.1000000000000005,15.4375
Kaliningrad,2025-02-18,-3.0500000000000003,0.2,-7.7,3.1999999999999997,8.595833333333333
Kaliningrad,2025-02-19,-3.483333333333333,-1.3,-9.3,1.5,4.8999999999999995
Kaliningrad,2025-02-20,-6.995833333333334,-1.8,-13.0,0.0,8.770833333333334
Kaliningrad,2025-02-21,-2.875,0.1,-6.4,0.0,17.075
Kaliningrad,2025-02-22,-0.9916666666666667,1.9,-3.9,0.0,14.195833333333333
Kaliningrad,2025-02-23,-1.1875,1.8,-3.7,0.0,10.012500000000001
Kaliningrad,2025-02-24,1.1458333333333333,3.0,-3.0,0.0,5.529166666666666
Kaliningrad,2025-02-25,2.5541666666666667,4.8,1.1,1.5,11.141666666666666
Kaliningrad,2025-02-26,3.158333333333333,5.9,1.6,1.7,6.866666666666667
Kaliningrad,2025-02-27,2.858333333333333,6.1,0.6,7.3,5.6125
Kaliningrad,2025-02-28,2.5541666666666667,4.8,0.9,4.4,9.791666666666666
Kaliningrad,2025-03-01,2.066666666666667,4.8,0.6,1.8,11.295833333333334
Kaliningrad,2025-03-02,3.4250000000000003,5.1,1.3,0.5,19.179166666666667
Kaliningrad,2025-03-03,4.5125,6.0,3.4,0.1,26.1875
Kaliningrad,2025-03-04,5.3,6.7,4.0,0.1,30.233333333333334
Kaliningrad,2025-03-05,7.55,9.4,5.5,0.0,27.325
Kaliningrad,2025-03-06,8.8125,14.2,5.5,0.0,20.004166666666666
Kaliningrad,2025-03-07,7.158333333333334,13.3,3.3,0.0,8.2125
Kaliningrad,2025-03-08,6.0874999999999995,13.9,1.2,0.0,5.554166666666667
Kaliningrad,2025-03-09,6.391666666666667,14.6,0.5,0.0,9.270833333333334
Kaliningrad,2025-03-10,7.983333333333333,15.8,2.3,0.0,9.8375
Kaliningrad,2025-03-11,4.495833333333334,6.7,2.8,0.0,13.091666666666667
Kaliningrad,2025-03-12,4.779166666666667,7.6,3.1,0.0,8.608333333333333
Kaliningrad,2025-03-13,3.404166666666667,6.3,1.5,8.2,17.291666666666668
Kaliningrad,2025-03-14,1.7666666666666666,5.2,-1.5,0.0,10.920833333333334
Kaliningrad,2025-03-15,0.46666666666666673,5.4,-2.6,0.0,5.204166666666667
Kaliningrad,2025-03-16,1.7666666666666666,4.9,-1.1,3.0,17.154166666666665
Kaliningrad,2025-03-17,0.15833333333333333,2.5,-1.5,0.4,15.008333333333333
Kaliningrad,2025-03-18,3.279166666666667,6.1,0.0,0.0,20.466666666666665
Kaliningrad,2025-03-19,3.8000000000000003,7.5,1.3,0.0,16.291666666666668
Kaliningrad,2025-03-20,5.404166666666666,11.6,-0.1,0.0,10.854166666666666
Kaliningrad,2025-03-21,5.379166666666666,10.5,1.7,0.0,11.2125
Kaliningrad,2025-03-22,6.616666666666667,13.1,0.6,0.0,19.266666666666666
Kaliningrad,2025-03-23,6.720833333333334,11.3,2.5,0.0,20.099999999999998
Kaliningrad,2025-03-24,4.770833333333333,8.5,0.2,0.0,9.179166666666665
Kaliningrad,2025-03-25,5.791666666666667,11.9,-0.5,0.4,8.299999999999999
Kaliningrad,2025-03-26,5.954166666666667,7.7,4.7,1.1,12.85
Kaliningrad,2025-03-27,5.6125,7.9,4.2,0.0,6.729166666666667
Kaliningrad,2025-03-28,8.291666666666666,14.1,2.9,0.0,8.174999999999999
Kaliningrad,2025-03-29,9.737499999999999,16.5,3.6,0.0,10.570833333333333
Kaliningrad,2025-03-30,6.4125000000000005,8.0,3.8,2.6999999999999997,6.054166666666667
Kaliningrad,2025-03-31,5.991666666666667,9.9,3.9,0.0,11.6875
Kaliningrad,2025-04-01,6.020833333333333,10.9,3.2,0.0,13.833333333333334
Kaliningrad,2025-04-02,8.141666666666667,13.0,3.8,0.0,14.145833333333334
Kaliningrad,2025-04-03,10.075000000000001,16.5,5.3,0.0,10.616666666666667
Kaliningrad,2025-04-04,7.0625,12.1,2.6,0.0,15.504166666666668
Kaliningrad,2025-04-05,2.6041666666666665,5.0,-0.4,2.7,25.724999999999998
Kaliningrad,2025-04-06,1.1375,3.3,-1.0,0.0,20.395833333333332
Kaliningrad,2025-04-07,3.0749999999999997,6.9,-1.1,1.7,12.75
Kaliningrad,2025-04-08,3.2875,6.0,0.5,0.0,14.7875
Kaliningrad,2025-04-09,4.225,8.7,0.2,0.8,16.329166666666666
Kaliningrad,2025-04-10,2.8083333333333336,5.1,0.8,0.8,17.954166666666666
Kaliningrad,2025-04-11,5.9125000000000005,11.3,1.6,2.1,12.883333333333333
Kaliningrad,2025-04-12,7.2375,13.1,0.3,0.0,10.391666666666667
Kaliningrad,2025-04-13,12.266666666666666,19.4,3.7,0.0,11.766666666666666
Kaliningrad,2025-04-14,13.408333333333333,19.5,8.1,2.7,7.720833333333334
Kaliningrad,2025-04-15,14.65,21.5,6.8,0.0,14.766666666666666
Kaliningrad,2025-04-16,14.433333333333332,18.3,11.6,2.7,13.454166666666666
Kaliningrad,2025-04-17,18.6875,26.2,10.5,0.0,10.424999999999999
Kaliningrad,2025-04-18,19.379166666666666,25.3,14.0,1.7,7.870833333333334
Kaliningrad,2025-04-19,15.183333333333332,19.0,10.6,0.0,10.4
Kaliningrad,2025-04-20,13.204166666666666,18.6,9.6,0.0,9.4625
Kaliningrad,2025-04-21,12.108333333333334,17.3,8.2,0.0,10.366666666666667
Kaliningrad,2025-04-22,10.075000000000001,13.2,5.8,10.4,9.241666666666667
Kaliningrad,2025-04-23,11.816666666666668,17.9,5.5,0.4,4.904166666666667
Kaliningrad,2025-04-24,9.512500000000001,13.9,4.8,8.8,12.020833333333334
Kaliningrad,2025-04-25,6.216666666666666,9.5,2.8,0.0,15.737499999999999
Kaliningrad,2025-04-26,5.083333333333333,8.6,1.7,0.0,12.066666666666668
Kaliningrad,2025-04-27,5.829166666666667,10.1,1.9,0.0,7.666666666666667
Kaliningrad,2025-04-28,9.095833333333333,14.9,0.7,0.0,9.641666666666667
Kaliningrad,2025-04-29,10.8375,14.4,6.9,0.1,15.108333333333334
Kaliningrad,2025-04-30,9.929166666666667,13.4,6.4,0.5,14.525
Kaliningrad,2025-05-01,9.779166666666667,15.3,4.2,0.0,7.270833333333333
Kaliningrad,2025-05-02,14.233333333333334,21.4,7.7,0.0,16.320833333333333
Kaliningrad,2025-05-03,10.0375,13.2,6.7,0.0,12.833333333333334
Kaliningrad,2025-05-04,8.091666666666667,10.9,6.0,5.5,13.741666666666667
Kaliningrad,2025-05-05,6.841666666666666,10.0,4.5,0.0,13.924999999999999
Kaliningrad,2025-05-06,7.258333333333333,12.6,3.6,1.8,15.441666666666668
Kaliningrad,2025-05-07,5.695833333333333,9.2,2.5,0.30000000000000004,14.333333333333334
Kaliningrad,2025-05-08,5.758333333333333,9.1,2.6,0.0,11.604166666666666
Kaliningrad,2025-05-09,5.55,8.7,1.5,3.3,8.483333333333333
Kaliningrad,2025-05-10,6.954166666666667,10.0,4.5,0.2,12.616666666666667
Kaliningrad,2025-05-11,7.2375,11.3,3.5,0.1,10.629166666666666
Kaliningrad,2025-05-12,8.016666666666667,12.1,3.7,0.0,11.841666666666667
Kaliningrad,2025-05-13,9.075000000000001,13.8,2.8,0.1,8.408333333333333
Kaliningrad,2025-05-14,8.362499999999999,12.7,4.5,3.9000000000000004,16.041666666666668
Kaliningrad,2025-05-15,6.5375000000000005,9.1,3.2,11.4,15.916666666666666
Kaliningrad,2025-05-16,7.108333333333333,10.8,3.8,2.2,18.116666666666667
Kaliningrad,2025-05-17,7.270833333333333,10.6,5.0,9.7,13.445833333333333
Kaliningrad,2025-05-18,8.616666666666667,13.1,3.9,0.0,6.2250000000000005
Kaliningrad,2025-05-19,9.804166666666667,13.0,7.1,0.30000000000000004,8.983333333333333
Kaliningrad,2025-05-20,11.525,15.8,6.9,0.0,13.775
Kaliningrad,2025-05-21,13.641666666666666,20.7,8.7,1.0,9.533333333333333
Kaliningrad,2025-05-22,11.200000000000001,15.4,7.6,0.8,7.995833333333334
Kaliningrad,2025-05-23,10.487499999999999,14.1,7.4,0.1,10.883333333333333
Kaliningrad,2025-05-24,11.433333333333332,16.0,4.8,0.0,4.783333333333333
Kaliningrad,2025-05-25,14.058333333333332,19.6,5.5,0.0,9.5625
Kaliningrad,2025-05-26,13.3375,17.0,9.6,0.2,10.029166666666667
Kaliningrad,2025-05-27,15.858333333333334,20.6,9.9,0.0,8.875
Kaliningrad,2025-05-28,17.875,22.9,12.6,0.0,9.629166666666666
Kaliningrad,2025-05-29,12.875,16.0,10.2,5.1,15.916666666666666
Kaliningrad,2025-05-30,14.924999999999999,19.3,9.4,0.30000000000000004,14.595833333333333
Kaliningrad,2025-05-31,14.820833333333333,18.5,11.0,0.2,15.7125
Kaliningrad,2025-06-01,17.454166666666666,22.1,10.7,0.4,8.858333333333333
Kaliningrad,2025-06-02,15.270833333333334,18.1,11.9,3.3,13.808333333333332
Kaliningrad,2025-06-03,15.6875,19.5,10.7,0.5,7.083333333333333
Kaliningrad,2025-06-04,19.254166666666666,25.6,10.5,0.9,14.995833333333332
Kaliningrad,2025-06-05,17.150000000000002,19.1,14.9,10.8,8.366666666666667
Kaliningrad,2025-06-06,17.837500000000002,21.5,14.1,10.6,13.954166666666666
Kaliningrad,2025-06-07,17.070833333333333,22.8,13.1,8.2,12.479166666666666
Kaliningrad,2025-06-08,16.537499999999998,20.8,13.5,5.7,15.0375
Kaliningrad,2025-06-09,12.891666666666666,14.6,11.5,4.4,25.441666666666666
Kaliningrad,2025-06-10,13.929166666666667,18.0,11.3,4.0,13.858333333333334
Kaliningrad,2025-06-11,13.7125,16.7,11.6,2.3000000000000003,14.737499999999999
Kaliningrad,2025-06-12,12.645833333333334,15.0,10.7,0.8,20.245833333333334
Kaliningrad,2025-06-13,13.795833333333334,17.3,10.4,0.0,14.512500000000001
Kaliningrad,2025-06-14,15.316666666666668,20.3,9.9,0.0,7.8625
Kaliningrad,2025-06-15,18.908333333333335,25.7,9.9,0.0,3.341666666666667
Kaliningrad,2025-06-16,17.6375,23.7,14.3,1.3,15.025
Kaliningrad,2025-06-17,16.779166666666665,19.0,14.6,0.0,21.004166666666666
Kaliningrad,2025-06-18,16.870833333333334,19.3,14.8,3.9000000000000004,22.108333333333334
Kaliningrad,2025-06-19,14.395833333333334,16.5,12.3,2.5,22.229166666666668
Kaliningrad,2025-06-20,15.070833333333333,18.3,11.7,0.1,16.2375
Kaliningrad,2025-06-21,16.641666666666666,20.6,11.5,0.0,16.820833333333333
Kaliningrad,2025-06-22,15.3375,18.7,11.5,0.0,11.0
Kaliningrad,2025-06-23,17.391666666666666,23.8,10.3,5.4,15.383333333333333
Kaliningrad,2025-06-24,15.112499999999999,17.6,13.1,2.9,28.379166666666666
Kaliningrad,2025-06-25,15.029166666666667,17.0,12.8,8.2,21.104166666666668
Kaliningrad,2025-06-26,17.337500000000002,21.3,11.6,0.0,9.1375
Kaliningrad,2025-06-27,16.658333333333335,19.0,14.8,4.1,19.695833333333333
Kaliningrad,2025-06-28,16.95,19.3,14.2,0.6000000000000001,18.995833333333334
Kaliningrad,2025-06-29,17.5125,20.1,14.5,0.0,26.90833333333333
Kaliningrad,2025-06-30,15.791666666666666,18.8,12.9,0.0,18.125
Kaliningrad,2025-07-01,17.8875,22.7,12.4,0.0,9.391666666666667
Kaliningrad,2025-07-02,22.075,28.3,13.3,0.0,7.7625
Kaliningrad,2025-07-03,20.429166666666667,29.1,15.8,0.9,17.641666666666666
Kaliningrad,2025-07-04,16.4375,18.9,14.3,0.2,15.729166666666666
Kaliningrad,2025-07-05,18.108333333333334,23.5,12.9,0.3,12.404166666666667
Kaliningrad,2025-07-06,20.5125,25.2,14.2,0.2,8.9375
Kaliningrad,2025-07-07,18.908333333333335,21.7,16.1,6.0,7.966666666666666
Kaliningrad,2025-07-08,17.658333333333335,21.9,14.8,0.0,9.983333333333333
Kaliningrad,2025-07-09,15.654166666666667,17.1,14.3,0.6000000000000001,13.616666666666667
Kaliningrad,2025-07-10,16.083333333333332,19.1,14.0,8.5,20.925
Kaliningrad,2025-07-11,17.008333333333333,20.5,14.1,10.6,10.775
Kaliningrad,2025-07-12,17.270833333333332,20.3,14.9,0.6000000000000001,14.591666666666667
Kaliningrad,2025-07-13,19.412499999999998,25.5,15.7,7.7,12.291666666666666
Kaliningrad,2025-07-14,18.9375,22.8,16.0,5.0,6.666666666666667
Kaliningrad,2025-07-15,18.325,20.7,15.5,2.7,7.0375000000000005
Kaliningrad,2025-07-16,17.266666666666666,19.5,15.2,13.1,7.8374999999999995
Kaliningrad,2025-07-17,17.8625,21.3,14.7,3.1,3.904166666666667
Kaliningrad,2025-07-18,18.1125,21.4,14.2,4.3,7.379166666666666
Kaliningrad,2025-07-19,20.037499999999998,22.8,17.1,2.7,11.112499999999999
Kaliningrad,2025-07-20,20.358333333333334,23.5,17.6,0.1,11.141666666666666
Kaliningrad,2025-07-21,20.933333333333334,25.3,16.6,1.3,5.8
Kaliningrad,2025-07-22,20.233333333333334,26.9,17.3,17.099999999999998,12.054166666666667
Kaliningrad,2025-07-23,18.941666666666666,21.5,16.8,1.0,10.479166666666666
Kaliningrad,2025-07-24,18.445833333333333,21.7,15.8,2.3000000000000003,8.445833333333333
Kaliningrad,2025-07-25,20.029166666666665,23.3,16.8,0.5,6.491666666666667
Kaliningrad,2025-07-26,20.05,23.9,16.7,0.6,7.8
Kaliningrad,2025-07-27,19.691666666666666,23.1,16.1,0.8,5.504166666666666
Kaliningrad,2025-07-28,19.141666666666666,21.7,17.8,26.5,10.7125
Kaliningrad,2025-07-29,18.058333333333334,20.2,15.9,8.9,14.858333333333334
Kaliningrad,2025-07-30,17.9375,21.1,15.0,0.9,10.708333333333334
Kaliningrad,2025-07-31,18.120833333333334,22.0,14.2,0.30000000000000004,4.895833333333333
Kaliningrad,2025-08-01,17.520833333333332,21.6,14.7,1.7,7.258333333333333
Kaliningrad,2025-08-02,18.8625,23.5,14.9,0.30000000000000004,8.170833333333333
Kaliningrad,2025-08-03,19.7625,25.0,15.3,3.5999999999999996,8.637500000000001
Kaliningrad,2025-08-04,18.175,20.6,16.1,2.4,11.608333333333334
Kaliningrad,2025-08-05,17.29583333333333,20.6,15.5,6.5,14.0375
Kaliningrad,2025-08-06,15.858333333333334,17.7,14.5,3.2,19.6375
Kaliningrad,2025-08-07,17.191666666666666,20.5,13.8,2.5,13.387500000000001
Kaliningrad,2025-08-08,17.625,20.6,15.2,5.2,8.566666666666666
Kaliningrad,2025-08-09,19.375,23.8,15.2,0.0,7.891666666666667
Kaliningrad,2025-08-10,17.658333333333335,21.2,15.2,4.2,12.737499999999999
Kaliningrad,2025-08-11,17.270833333333332,20.1,15.0,0.0,12.245833333333332
Kaliningrad,2025-08-12,18.0125,21.0,15.1,0.1,8.637500000000001
Kaliningrad,2025-08-13,19.925,25.6,14.7,0.7,5.458333333333333
Kaliningrad,2025-08-14,21.53333333333333,27.5,15.1,0.0,9.325000000000001
Kaliningrad,2025-08-15,23.820833333333336,30.2,16.9,0.0,12.770833333333334
Kaliningrad,2025-08-16,19.425,22.8,15.2,2.5,13.7875
Kaliningrad,2025-08-17,17.1125,20.1,14.9,0.7000000000000001,15.695833333333333
Kaliningrad,2025-08-18,16.629166666666666,19.8,14.2,3.2,11.633333333333333
Kaliningrad,2025-08-19,18.283333333333335,22.7,13.2,0.0,10.4375
Kaliningrad,2025-08-20,16.204166666666666,19.2,12.6,0.4,14.795833333333334
Kaliningrad,2025-08-21,15.341666666666667,18.9,10.4,0.0,5.633333333333334
Kaliningrad,2025-08-22,15.129166666666668,18.4,11.3,1.4000000000000001,14.775
Kaliningrad,2025-08-23,13.1,16.1,11.2,4.3,13.5875
Kaliningrad,2025-08-24,12.841666666666667,17.2,9.7,13.0,15.924999999999999
Kaliningrad,2025-08-25,13.458333333333334,16.2,11.2,6.6000000000000005,12.379166666666668
Kaliningrad,2025-08-26,13.504166666666668,17.1,10.4,2.5,7.758333333333333
Kaliningrad,2025-08-27,15.012500000000001,20.0,9.7,0.0,8.116666666666667
Kaliningrad,2025-08-28,18.866666666666667,24.4,12.7,0.0,12.266666666666666
Kaliningrad,2025-08-29,19.891666666666666,23.8,15.9,1.3,11.229166666666666
Kaliningrad,2025-08-30,17.041666666666668,19.7,15.3,2.4,5.529166666666666
Kaliningrad,2025-08-31,17.616666666666667,21.6,15.1,1.5,6.5249999999999995
Kaliningrad,2025-09-01,17.833333333333332,22.3,14.4,0.0,8.137500000000001
Kaliningrad,2025-09-02,19.679166666666667,25.3,15.9,4.6,10.362499999999999
Kaliningrad,2025-09-03,18.720833333333335,21.2,16.2,6.0,8.020833333333334
Kaliningrad,2025-09-04,19.741666666666667,25.1,14.4,0.0,8.808333333333334
Kaliningrad,2025-09-05,20.404166666666665,26.4,14.9,0.7000000000000001,9.208333333333334
Kaliningrad,2025-09-06,18.75,21.9,16.9,0.5,10.608333333333333
Kaliningrad,2025-09-07,18.5625,21.6,15.9,7.4,7.791666666666667
Kaliningrad,2025-09-08,18.808333333333334,23.2,15.1,0.0,9.445833333333333
Kaliningrad,2025-09-09,18.0625,22.7,14.3,0.0,12.120833333333332
Kaliningrad,2025-09-10,18.349999999999998,22.6,13.9,0.2,14.341666666666667
Kaliningrad,2025-09-11,17.358333333333334,19.6,14.5,14.3,18.966666666666665
Kaliningrad,2025-09-12,17.066666666666666,20.9,13.6,0.0,10.25
Kaliningrad,2025-09-13,16.570833333333333,20.8,12.4,18.099999999999998,8.770833333333334
Kaliningrad,2025-09-14,16.008333333333333,17.8,14.6,15.9,10.883333333333333
Kaliningrad,2025-09-15,16.320833333333333,19.1,14.4,8.1,15.775
Kaliningrad,2025-09-16,15.683333333333332,18.1,14.2,1.5,19.129166666666666
Kaliningrad,2025-09-17,14.291666666666666,16.2,13.2,4.9,20.316666666666666
Kaliningrad,2025-09-18,15.525,18.1,12.8,3.2,18.837500000000002
Kaliningrad,2025-09-19,17.604166666666668,19.5,16.4,0.8999999999999999,21.575
Kaliningrad,2025-09-20,19.645833333333332,25.5,15.1,0.0,13.1875
Kaliningrad,2025-09-21,21.091666666666665,26.4,17.2,0.0,13.241666666666667
Kaliningrad,2025-09-22,14.508333333333333,17.3,13.0,2.6999999999999997,13.5875
Kaliningrad,2025-09-23,12.408333333333333,15.0,9.8,0.0,9.5375
Kaliningrad,2025-09-24,10.445833333333333,14.4,6.4,0.4,7.8
Kaliningrad,2025-09-25,9.683333333333334,14.2,4.9,0.0,8.5
Kaliningrad,2025-09-26,9.862499999999999,14.9,5.4,0.0,9.029166666666667
Kaliningrad,2025-09-27,9.9625,15.2,4.5,0.0,6.8500000000000005
Kaliningrad,2025-09-28,11.370833333333332,15.2,8.3,0.0,12.845833333333333
Kaliningrad,2025-09-29,8.258333333333333,11.0,4.7,0.0,14.104166666666666
Kaliningrad,2025-09-30,8.466666666666667,11.2,4.8,0.1,12.316666666666668
Kaliningrad,2025-10-01,9.154166666666667,13.6,5.4,0.1,10.15
Kaliningrad,2025-10-02,6.604166666666667,10.7,2.8,0.0,6.395833333333333
Kaliningrad,2025-10-03,7.05,12.1,2.6,0.0,6.016666666666667
Kaliningrad,2025-10-04,8.241666666666667,12.0,3.4,9.3,19.166666666666668
Kaliningrad,2025-10-05,10.254166666666666,12.1,8.5,1.0,18.3125
Kaliningrad,2025-10-06,10.691666666666668,13.8,7.6,0.4,12.804166666666667
Kaliningrad,2025-10-07,9.450000000000001,14.6,5.2,0.0,3.983333333333333
Kaliningrad,2025-10-08,9.420833333333333,12.3,6.2,5.0,11.512500000000001
Kaliningrad,2025-10-09,12.0875,14.9,9.9,1.7000000000000002,12.829166666666666
Kaliningrad,2025-10-10,11.795833333333334,13.9,9.9,6.7,17.6875
Kaliningrad,2025-10-11,13.008333333333333,15.5,10.6,0.2,15.975
Kaliningrad,2025-10-12,11.625,14.2,8.5,0.6000000000000001,19.883333333333333
Kaliningrad,2025-10-13,9.516666666666667,12.0,7.1,0.2,16.0125
Kaliningrad,2025-10-14,8.283333333333333,10.8,6.6,1.3,7.270833333333333
Kaliningrad,2025-10-15,10.195833333333333,12.6,7.3,0.30000000000000004,11.266666666666666
Kaliningrad,2025-10-16,10.170833333333333,11.4,8.5,2.6,15.558333333333332
Kaliningrad,2025-10-17,9.741666666666667,11.5,7.4,9.8,10.575000000000001
Kaliningrad,2025-10-18,7.0375000000000005,9.9,4.4,9.5,16.5625
